Genome_Ctomentella_ID_contig2A14T224.1	Genome_Ctomentella_ID_contig85A2T178.1	unknown
Genome_Vitis_ID_VIT_212s0059g02230	Genome_Vitis_ID_VIT_210s0116g01880	unknown
Genome_Vitis_ID_VIT_210s0116g01860	Genome_Vitis_ID_VIT_212s0059g02180	unknown
Genome_Vitis_ID_VIT_210s0116g01860	Genome_Vitis_ID_VIT_210s0116g01870	unknown
Genome_Vitis_ID_VIT_210s0116g01860	Genome_Vitis_ID_VIT_212s0059g02220	unknown
Genome_Vitis_ID_VIT_210s0116g01860	Genome_Vitis_ID_VIT_212s0059g02160	unknown
Genome_Vitis_ID_VIT_210s0116g01860	Genome_Vitis_ID_VIT_210s0116g01880	unknown
Genome_Vitis_ID_VIT_212s0059g02180	Genome_Vitis_ID_VIT_210s0116g01870	unknown
Genome_Vitis_ID_VIT_212s0059g02180	Genome_Vitis_ID_VIT_212s0059g02220	unknown
Genome_Vitis_ID_VIT_212s0059g02180	Genome_Vitis_ID_VIT_212s0059g02160	unknown
Genome_Vitis_ID_VIT_212s0059g02180	Genome_Vitis_ID_VIT_210s0116g01880	unknown
Genome_Vitis_ID_VIT_210s0116g01870	Genome_Vitis_ID_VIT_212s0059g02220	unknown
Genome_Vitis_ID_VIT_210s0116g01870	Genome_Vitis_ID_VIT_212s0059g02160	unknown
Genome_Vitis_ID_VIT_210s0116g01870	Genome_Vitis_ID_VIT_210s0116g01880	unknown
Genome_Vitis_ID_VIT_212s0059g02220	Genome_Vitis_ID_VIT_212s0059g02160	unknown
Genome_Vitis_ID_VIT_212s0059g02220	Genome_Vitis_ID_VIT_210s0116g01880	unknown
Genome_Vitis_ID_VIT_212s0059g02160	Genome_Vitis_ID_VIT_210s0116g01880	unknown
Genome_Cchinensis_ID_KAF9590316.1	Genome_Cchinensis_ID_KAF9589366.1	unknown
Genome_Ecalifornica_ID_EscalH1.3G020000	Genome_Ecalifornica_ID_EscalH1.2G416900	unknown
Genome_Ecalifornica_ID_EscalH1.3G020000	Genome_Ecalifornica_ID_EscalH1.3G019900	unknown
Genome_Ecalifornica_ID_EscalH1.3G020000	Genome_Ecalifornica_ID_EscalH1.3G380700	unknown
Genome_Ecalifornica_ID_EscalH1.2G416900	Genome_Ecalifornica_ID_EscalH1.3G019900	unknown
Genome_Ecalifornica_ID_EscalH1.2G416900	Genome_Ecalifornica_ID_EscalH1.3G380700	unknown
Genome_Ecalifornica_ID_EscalH1.3G019900	Genome_Ecalifornica_ID_EscalH1.3G380700	unknown
Genome_Psomniferum_ID_LOC113287942	Genome_Psomniferum_ID_LOC113305073	unknown
Genome_Psomniferum_ID_LOC113326118	Genome_Psomniferum_ID_LOC113291805	unknown
Genome_Psomniferum_ID_LOC113326118	Genome_Psomniferum_ID_LOC113279359	unknown
Genome_Psomniferum_ID_LOC113326118	Genome_Psomniferum_ID_LOC113286427	unknown
Genome_Psomniferum_ID_LOC113326118	Genome_Psomniferum_ID_LOC113290125	unknown
Genome_Psomniferum_ID_LOC113291805	Genome_Psomniferum_ID_LOC113279359	unknown
Genome_Psomniferum_ID_LOC113291805	Genome_Psomniferum_ID_LOC113286427	unknown
Genome_Psomniferum_ID_LOC113291805	Genome_Psomniferum_ID_LOC113290125	unknown
Genome_Psomniferum_ID_LOC113279359	Genome_Psomniferum_ID_LOC113286427	unknown
Genome_Psomniferum_ID_LOC113279359	Genome_Psomniferum_ID_LOC113290125	unknown
Genome_Psomniferum_ID_LOC113286427	Genome_Psomniferum_ID_LOC113290125	unknown
Genome_Psomniferum_ID_LOC113287950	Genome_Psomniferum_ID_LOC113305147	unknown
Genome_Epleiosperma_ID_evm.model.CTG_189.198	Genome_Epleiosperma_ID_evm.model.CTG_207.226	unknown
Genome_Psomniferum_ID_LOC113305206	Genome_Psomniferum_ID_LOC113287961	unknown
Genome_Psomniferum_ID_LOC113305233	Genome_Psomniferum_ID_LOC113287965	unknown
Genome_Ctomentella_ID_contig34R16T18.1	Genome_Ctomentella_ID_contig3A64T192.1	unknown
Genome_Psomniferum_ID_LOC113305252	Genome_Psomniferum_ID_LOC113287966	unknown
Genome_Epleiosperma_ID_evm.model.CTG_189.205	Genome_Epleiosperma_ID_evm.model.CTG_207.238	unknown
Genome_Cchinensis_ID_KAF9590272.1	Genome_Cchinensis_ID_KAF9593497.1	unknown
Genome_Vitis_ID_VIT_210s0116g01660	Genome_Vitis_ID_VIT_219s0090g00640	unknown
Genome_Vitis_ID_VIT_210s0116g01660	Genome_Vitis_ID_VIT_219s0090g00650	unknown
Genome_Vitis_ID_VIT_219s0090g00640	Genome_Vitis_ID_VIT_219s0090g00650	unknown
Genome_Psomniferum_ID_LOC113291804	Genome_Psomniferum_ID_LOC113291798	unknown
Genome_Psomniferum_ID_LOC113291804	Genome_Psomniferum_ID_LOC113350867	unknown
Genome_Psomniferum_ID_LOC113291804	Genome_Psomniferum_ID_LOC113350048	unknown
Genome_Psomniferum_ID_LOC113291798	Genome_Psomniferum_ID_LOC113350867	unknown
Genome_Psomniferum_ID_LOC113291798	Genome_Psomniferum_ID_LOC113350048	unknown
Genome_Psomniferum_ID_LOC113350867	Genome_Psomniferum_ID_LOC113350048	unknown
Genome_Ctomentella_ID_contig71R5T20.1	Genome_Ctomentella_ID_contig71R7T13.1	unknown
Genome_Cchinensis_ID_KAF9590288.1	Genome_Cchinensis_ID_KAF9590290.1	unknown
Genome_Psomniferum_ID_LOC113287969	Genome_Psomniferum_ID_LOC113305278	unknown
Genome_Psomniferum_ID_LOC113290920	Genome_Psomniferum_ID_LOC113352637	unknown
Genome_Epleiosperma_ID_evm.model.CTG_207.14	Genome_Epleiosperma_ID_evm.model.CTG_189.53	unknown
Genome_Psomniferum_ID_LOC113287799	Genome_Psomniferum_ID_LOC113305298	unknown
Genome_Epleiosperma_ID_evm.model.CTG_207.9	Genome_Epleiosperma_ID_evm.model.CTG_189.47	unknown
Genome_Psomniferum_ID_LOC113305330	Genome_Psomniferum_ID_LOC113287793	unknown
Genome_Ctomentella_ID_contig32A9T71.1	Genome_Ctomentella_ID_contig25A22T153.1	unknown
Genome_Cchinensis_ID_KAF9588255.1	Genome_Cchinensis_ID_KAF9609255.1	unknown
Genome_Ecalifornica_ID_EscalH1.3G033100	Genome_Ecalifornica_ID_EscalH1.4G392900	unknown
Genome_Psomniferum_ID_LOC113279367	Genome_Psomniferum_ID_LOC113290124	unknown
Genome_Vitis_ID_VIT_212s0134g00510	Genome_Vitis_ID_VIT_219s0014g03850	unknown
Genome_Ecalifornica_ID_EscalH1.4G393900	Genome_Ecalifornica_ID_EscalH1.3G035400	unknown
Genome_Psomniferum_ID_LOC113305396	Genome_Psomniferum_ID_LOC113287773	unknown
Genome_Ctomentella_ID_contig25A20T145.1	Genome_Ctomentella_ID_contig32E6T6.1	unknown
Genome_Epleiosperma_ID_evm.model.CTG_236.190	Genome_Epleiosperma_ID_evm.model.CTG_236.191	unknown
Genome_Epleiosperma_ID_evm.model.CTG_236.190	Genome_Epleiosperma_ID_evm.model.CTG_106.84	unknown
Genome_Epleiosperma_ID_evm.model.CTG_236.190	Genome_Epleiosperma_ID_evm.model.CTG_236.106	unknown
Genome_Epleiosperma_ID_evm.model.CTG_236.191	Genome_Epleiosperma_ID_evm.model.CTG_106.84	unknown
Genome_Epleiosperma_ID_evm.model.CTG_236.191	Genome_Epleiosperma_ID_evm.model.CTG_236.106	unknown
Genome_Epleiosperma_ID_evm.model.CTG_106.84	Genome_Epleiosperma_ID_evm.model.CTG_236.106	unknown
Genome_Psomniferum_ID_LOC113286426	Genome_Psomniferum_ID_LOC113279378	unknown
Genome_Psomniferum_ID_LOC113286426	Genome_Psomniferum_ID_LOC113290123	unknown
Genome_Psomniferum_ID_LOC113279378	Genome_Psomniferum_ID_LOC113290123	unknown
Genome_Ctomentella_ID_contig71A7T100.1	Genome_Ctomentella_ID_contig21A14T140.1	unknown
Genome_Ctomentella_ID_contig71A7T100.1	Genome_Ctomentella_ID_contig71A7T99.1	unknown
Genome_Ctomentella_ID_contig21A14T140.1	Genome_Ctomentella_ID_contig71A7T99.1	unknown
Genome_Acoerulea_ID_Aqcoe1G184800	Genome_Acoerulea_ID_Aqcoe1G190600	unknown
Genome_Vitis_ID_VIT_219s0140g00100	Genome_Vitis_ID_VIT_210s0003g04540	unknown
Genome_Vitis_ID_VIT_219s0140g00100	Genome_Vitis_ID_VIT_210s0003g04550	unknown
Genome_Vitis_ID_VIT_210s0003g04540	Genome_Vitis_ID_VIT_210s0003g04550	unknown
Genome_Cchinensis_ID_KAF9588970.1	Genome_Cchinensis_ID_KAF9588726.1	unknown
Genome_Ecalifornica_ID_EscalH1.2G129000	Genome_Ecalifornica_ID_EscalH1.2G116100	unknown
Genome_Ecalifornica_ID_EscalH1.2G129000	Genome_Ecalifornica_ID_EscalH1.2G116000	unknown
Genome_Ecalifornica_ID_EscalH1.2G129000	Genome_Ecalifornica_ID_EscalH1.3G262900	unknown
Genome_Ecalifornica_ID_EscalH1.2G116100	Genome_Ecalifornica_ID_EscalH1.2G116000	unknown
Genome_Ecalifornica_ID_EscalH1.2G116100	Genome_Ecalifornica_ID_EscalH1.3G262900	unknown
Genome_Ecalifornica_ID_EscalH1.2G116000	Genome_Ecalifornica_ID_EscalH1.3G262900	unknown
Genome_Vitis_ID_VIT_212s0134g00490	Genome_Vitis_ID_VIT_212s0134g00570	unknown
Genome_Vitis_ID_VIT_212s0134g00490	Genome_Vitis_ID_VIT_212s0134g00480	unknown
Genome_Vitis_ID_VIT_212s0134g00490	Genome_Vitis_ID_VIT_219s0014g03820	unknown
Genome_Vitis_ID_VIT_212s0134g00570	Genome_Vitis_ID_VIT_212s0134g00480	unknown
Genome_Vitis_ID_VIT_212s0134g00570	Genome_Vitis_ID_VIT_219s0014g03820	unknown
Genome_Vitis_ID_VIT_212s0134g00480	Genome_Vitis_ID_VIT_219s0014g03820	unknown
Genome_Ecalifornica_ID_EscalH1.3G036000	Genome_Ecalifornica_ID_EscalH1.2G405300	unknown
Genome_Ecalifornica_ID_EscalH1.3G036000	Genome_Ecalifornica_ID_EscalH1.2G192200	unknown
Genome_Ecalifornica_ID_EscalH1.3G036000	Genome_Ecalifornica_ID_EscalH1.3G392300	unknown
Genome_Ecalifornica_ID_EscalH1.2G405300	Genome_Ecalifornica_ID_EscalH1.2G192200	unknown
Genome_Ecalifornica_ID_EscalH1.2G405300	Genome_Ecalifornica_ID_EscalH1.3G392300	unknown
Genome_Ecalifornica_ID_EscalH1.2G192200	Genome_Ecalifornica_ID_EscalH1.3G392300	unknown
Genome_Cchinensis_ID_KAF9611503.1	Genome_Cchinensis_ID_KAF9587474.1	unknown
Genome_Cchinensis_ID_KAF9611503.1	Genome_Cchinensis_ID_KAF9590333.1	unknown
Genome_Cchinensis_ID_KAF9587474.1	Genome_Cchinensis_ID_KAF9590333.1	unknown
Genome_Epleiosperma_ID_evm.model.CTG_189.17.1	Genome_Epleiosperma_ID_evm.model.CTG_189.27	unknown
Genome_Epleiosperma_ID_evm.model.CTG_189.17.1	Genome_Epleiosperma_ID_evm.model.CTG_496.47	unknown
Genome_Epleiosperma_ID_evm.model.CTG_189.27	Genome_Epleiosperma_ID_evm.model.CTG_496.47	unknown
Genome_Psomniferum_ID_LOC113333688	Genome_Psomniferum_ID_LOC113285714	unknown
Genome_Ctomentella_ID_contig32A6T161.1	Genome_Ctomentella_ID_contig25A20T134.1	unknown
Genome_Vitis_ID_VIT_219s0014g03790	Genome_Vitis_ID_VIT_212s0057g00010	unknown
Genome_Cchinensis_ID_KAF9611507.1	Genome_Cchinensis_ID_KAF9587477.1	unknown
Genome_Ecalifornica_ID_EscalH1.2G405200	Genome_Ecalifornica_ID_EscalH1.2G277700	unknown
Genome_Ecalifornica_ID_EscalH1.2G405200	Genome_Ecalifornica_ID_EscalH1.3G036100	unknown
Genome_Ecalifornica_ID_EscalH1.2G277700	Genome_Ecalifornica_ID_EscalH1.3G036100	unknown
Genome_Psomniferum_ID_LOC113287763	Genome_Psomniferum_ID_LOC113305571	unknown
Genome_Ctomentella_ID_contig32R5T21.1	Genome_Ctomentella_ID_contig25A19T201.1	unknown
Genome_Ctomentella_ID_contig32R5T21.1	Genome_Ctomentella_ID_contig32R5T20.1	unknown
Genome_Ctomentella_ID_contig25A19T201.1	Genome_Ctomentella_ID_contig32R5T20.1	unknown
Genome_Ctomentella_ID_contig32A5T98.1	Genome_Ctomentella_ID_contig25A19T197.1	unknown
Genome_Psomniferum_ID_LOC113305580	Genome_Psomniferum_ID_LOC113287764	unknown
Genome_Ecalifornica_ID_EscalH1.3G394100	Genome_Ecalifornica_ID_EscalH1.2G404700	unknown
Genome_Psomniferum_ID_LOC113287760	Genome_Psomniferum_ID_LOC113305607	unknown
Genome_Epleiosperma_ID_evm.model.CTG_127.506	Genome_Epleiosperma_ID_evm.model.CTG_176.100	unknown
Genome_Epleiosperma_ID_evm.model.CTG_127.506	Genome_Epleiosperma_ID_evm.model.CTG_496.59	unknown
Genome_Epleiosperma_ID_evm.model.CTG_127.506	Genome_Epleiosperma_ID_evm.model.CTG_189.8	unknown
Genome_Epleiosperma_ID_evm.model.CTG_176.100	Genome_Epleiosperma_ID_evm.model.CTG_496.59	unknown
Genome_Epleiosperma_ID_evm.model.CTG_176.100	Genome_Epleiosperma_ID_evm.model.CTG_189.8	unknown
Genome_Epleiosperma_ID_evm.model.CTG_496.59	Genome_Epleiosperma_ID_evm.model.CTG_189.8	unknown
Genome_Ctomentella_ID_contig32A1T93.1	Genome_Ctomentella_ID_contig25R19T37.1	unknown
Genome_Vitis_ID_VIT_213s0047g00520	Genome_Vitis_ID_VIT_208s0056g00870	unknown
Genome_Vitis_ID_VIT_213s0047g00520	Genome_Vitis_ID_VIT_208s0056g00780	unknown
Genome_Vitis_ID_VIT_213s0047g00520	Genome_Vitis_ID_VIT_208s0056g00860	unknown
Genome_Vitis_ID_VIT_213s0047g00520	Genome_Vitis_ID_VIT_213s0047g01100	unknown
Genome_Vitis_ID_VIT_213s0047g00520	Genome_Vitis_ID_VIT_213s0101g00380	unknown
Genome_Vitis_ID_VIT_213s0047g00520	Genome_Vitis_ID_VIT_208s0056g00890	unknown
Genome_Vitis_ID_VIT_208s0056g00870	Genome_Vitis_ID_VIT_208s0056g00780	unknown
Genome_Vitis_ID_VIT_208s0056g00870	Genome_Vitis_ID_VIT_208s0056g00860	unknown
Genome_Vitis_ID_VIT_208s0056g00870	Genome_Vitis_ID_VIT_213s0047g01100	unknown
Genome_Vitis_ID_VIT_208s0056g00870	Genome_Vitis_ID_VIT_213s0101g00380	unknown
Genome_Vitis_ID_VIT_208s0056g00870	Genome_Vitis_ID_VIT_208s0056g00890	unknown
Genome_Vitis_ID_VIT_208s0056g00780	Genome_Vitis_ID_VIT_208s0056g00860	unknown
Genome_Vitis_ID_VIT_208s0056g00780	Genome_Vitis_ID_VIT_213s0047g01100	unknown
Genome_Vitis_ID_VIT_208s0056g00780	Genome_Vitis_ID_VIT_213s0101g00380	unknown
Genome_Vitis_ID_VIT_208s0056g00780	Genome_Vitis_ID_VIT_208s0056g00890	unknown
Genome_Vitis_ID_VIT_208s0056g00860	Genome_Vitis_ID_VIT_213s0047g01100	unknown
Genome_Vitis_ID_VIT_208s0056g00860	Genome_Vitis_ID_VIT_213s0101g00380	unknown
Genome_Vitis_ID_VIT_208s0056g00860	Genome_Vitis_ID_VIT_208s0056g00890	unknown
Genome_Vitis_ID_VIT_213s0047g01100	Genome_Vitis_ID_VIT_213s0101g00380	unknown
Genome_Vitis_ID_VIT_213s0047g01100	Genome_Vitis_ID_VIT_208s0056g00890	unknown
Genome_Vitis_ID_VIT_213s0101g00380	Genome_Vitis_ID_VIT_208s0056g00890	unknown
Genome_Acoerulea_ID_Aqcoe1G002700	Genome_Acoerulea_ID_Aqcoe1G002600	unknown
Genome_Cchinensis_ID_KAF9587667.1	Genome_Cchinensis_ID_KAF9587670.1	unknown
Genome_Ecalifornica_ID_EscalH1.4G094400	Genome_Ecalifornica_ID_EscalH1.3G165200	unknown
Genome_Ecalifornica_ID_EscalH1.4G094400	Genome_Ecalifornica_ID_EscalH1.4G094500	unknown
Genome_Ecalifornica_ID_EscalH1.4G094400	Genome_Ecalifornica_ID_EscalH1.3G165100	unknown
Genome_Ecalifornica_ID_EscalH1.4G094400	Genome_Ecalifornica_ID_EscalH1.4G094300	unknown
Genome_Ecalifornica_ID_EscalH1.4G094400	Genome_Ecalifornica_ID_EscalH1.3G165300	unknown
Genome_Ecalifornica_ID_EscalH1.4G094400	Genome_Ecalifornica_ID_EscalH1.3G165400	unknown
Genome_Ecalifornica_ID_EscalH1.4G094400	Genome_Ecalifornica_ID_EscalH1.4G448800	unknown
Genome_Ecalifornica_ID_EscalH1.3G165200	Genome_Ecalifornica_ID_EscalH1.4G094500	unknown
Genome_Ecalifornica_ID_EscalH1.3G165200	Genome_Ecalifornica_ID_EscalH1.3G165100	unknown
Genome_Ecalifornica_ID_EscalH1.3G165200	Genome_Ecalifornica_ID_EscalH1.4G094300	unknown
Genome_Ecalifornica_ID_EscalH1.3G165200	Genome_Ecalifornica_ID_EscalH1.3G165300	unknown
Genome_Ecalifornica_ID_EscalH1.3G165200	Genome_Ecalifornica_ID_EscalH1.3G165400	unknown
Genome_Ecalifornica_ID_EscalH1.3G165200	Genome_Ecalifornica_ID_EscalH1.4G448800	unknown
Genome_Ecalifornica_ID_EscalH1.4G094500	Genome_Ecalifornica_ID_EscalH1.3G165100	unknown
Genome_Ecalifornica_ID_EscalH1.4G094500	Genome_Ecalifornica_ID_EscalH1.4G094300	unknown
Genome_Ecalifornica_ID_EscalH1.4G094500	Genome_Ecalifornica_ID_EscalH1.3G165300	unknown
Genome_Ecalifornica_ID_EscalH1.4G094500	Genome_Ecalifornica_ID_EscalH1.3G165400	unknown
Genome_Ecalifornica_ID_EscalH1.4G094500	Genome_Ecalifornica_ID_EscalH1.4G448800	unknown
Genome_Ecalifornica_ID_EscalH1.3G165100	Genome_Ecalifornica_ID_EscalH1.4G094300	unknown
Genome_Ecalifornica_ID_EscalH1.3G165100	Genome_Ecalifornica_ID_EscalH1.3G165300	unknown
Genome_Ecalifornica_ID_EscalH1.3G165100	Genome_Ecalifornica_ID_EscalH1.3G165400	unknown
Genome_Ecalifornica_ID_EscalH1.3G165100	Genome_Ecalifornica_ID_EscalH1.4G448800	unknown
Genome_Ecalifornica_ID_EscalH1.4G094300	Genome_Ecalifornica_ID_EscalH1.3G165300	unknown
Genome_Ecalifornica_ID_EscalH1.4G094300	Genome_Ecalifornica_ID_EscalH1.3G165400	unknown
Genome_Ecalifornica_ID_EscalH1.4G094300	Genome_Ecalifornica_ID_EscalH1.4G448800	unknown
Genome_Ecalifornica_ID_EscalH1.3G165300	Genome_Ecalifornica_ID_EscalH1.3G165400	unknown
Genome_Ecalifornica_ID_EscalH1.3G165300	Genome_Ecalifornica_ID_EscalH1.4G448800	unknown
Genome_Ecalifornica_ID_EscalH1.3G165400	Genome_Ecalifornica_ID_EscalH1.4G448800	unknown
Genome_Epleiosperma_ID_evm.model.CTG_219.25	Genome_Epleiosperma_ID_evm.model.CTG_219.37	unknown
Genome_Epleiosperma_ID_evm.model.CTG_219.25	Genome_Epleiosperma_ID_evm.model.CTG_219.39	unknown
Genome_Epleiosperma_ID_evm.model.CTG_219.25	Genome_Epleiosperma_ID_evm.model.CTG_219.45_evm.model.CTG_219.47	unknown
Genome_Epleiosperma_ID_evm.model.CTG_219.37	Genome_Epleiosperma_ID_evm.model.CTG_219.39	unknown
Genome_Epleiosperma_ID_evm.model.CTG_219.37	Genome_Epleiosperma_ID_evm.model.CTG_219.45_evm.model.CTG_219.47	unknown
Genome_Epleiosperma_ID_evm.model.CTG_219.39	Genome_Epleiosperma_ID_evm.model.CTG_219.45_evm.model.CTG_219.47	unknown
Genome_Psomniferum_ID_LOC113308895	Genome_Psomniferum_ID_LOC113309117	unknown
Genome_Psomniferum_ID_LOC113308895	Genome_Psomniferum_ID_LOC113294995	unknown
Genome_Psomniferum_ID_LOC113308895	Genome_Psomniferum_ID_LOC113321193	unknown
Genome_Psomniferum_ID_LOC113309117	Genome_Psomniferum_ID_LOC113294995	unknown
Genome_Psomniferum_ID_LOC113309117	Genome_Psomniferum_ID_LOC113321193	unknown
Genome_Psomniferum_ID_LOC113294995	Genome_Psomniferum_ID_LOC113321193	unknown
Genome_Ctomentella_ID_contig62A8T91.1	Genome_Ctomentella_ID_contig4R59T28.1	unknown
Genome_Ctomentella_ID_contig62A8T91.1	Genome_Ctomentella_ID_contig4R59T29.1	unknown
Genome_Ctomentella_ID_contig4R59T28.1	Genome_Ctomentella_ID_contig4R59T29.1	unknown
Genome_Epleiosperma_ID_evm.model.CTG_127.482	Genome_Epleiosperma_ID_evm.model.CTG_176.91	unknown
Genome_Psomniferum_ID_LOC113287749	Genome_Psomniferum_ID_LOC113290938	unknown
Genome_Psomniferum_ID_LOC113287749	Genome_Psomniferum_ID_LOC113290937	unknown
Genome_Psomniferum_ID_LOC113287749	Genome_Psomniferum_ID_LOC113305669	unknown
Genome_Psomniferum_ID_LOC113290938	Genome_Psomniferum_ID_LOC113290937	unknown
Genome_Psomniferum_ID_LOC113290938	Genome_Psomniferum_ID_LOC113305669	unknown
Genome_Psomniferum_ID_LOC113290937	Genome_Psomniferum_ID_LOC113305669	unknown
Genome_Ecalifornica_ID_EscalH1.3G040100	Genome_Ecalifornica_ID_EscalH1.2G404400	unknown
Genome_Psomniferum_ID_LOC113287748	Genome_Psomniferum_ID_LOC113305710	unknown
Genome_Vitis_ID_VIT_200s0181g00180	Genome_Vitis_ID_VIT_219s0014g03660	unknown
Genome_Vitis_ID_VIT_200s0181g00180	Genome_Vitis_ID_VIT_200s0181g00200	unknown
Genome_Vitis_ID_VIT_219s0014g03660	Genome_Vitis_ID_VIT_200s0181g00200	unknown
Genome_Ecalifornica_ID_EscalH1.4G394300	Genome_Ecalifornica_ID_EscalH1.3G040300	unknown
Genome_Psomniferum_ID_LOC113305726	Genome_Psomniferum_ID_LOC113287744	unknown
Genome_Acoerulea_ID_Aqcoe1G309700	Genome_Acoerulea_ID_Aqcoe4G168100	unknown
Genome_Ecalifornica_ID_EscalH1.3G041400	Genome_Ecalifornica_ID_EscalH1.2G403800	unknown
Genome_Cchinensis_ID_KAF9614123.1	Genome_Cchinensis_ID_KAF9611837.1	unknown
Genome_Cchinensis_ID_KAF9614123.1	Genome_Cchinensis_ID_KAF9611833.1	unknown
Genome_Cchinensis_ID_KAF9611837.1	Genome_Cchinensis_ID_KAF9611833.1	unknown
Genome_Psomniferum_ID_LOC113287739	Genome_Psomniferum_ID_LOC113305733	unknown
Genome_Epleiosperma_ID_evm.model.CTG_127.473	Genome_Epleiosperma_ID_evm.model.CTG_189.40	unknown
Genome_Epleiosperma_ID_evm.model.CTG_127.473	Genome_Epleiosperma_ID_evm.model.CTG_176.89	unknown
Genome_Epleiosperma_ID_evm.model.CTG_189.40	Genome_Epleiosperma_ID_evm.model.CTG_176.89	unknown
Genome_Ctomentella_ID_contig25A17T154.1	Genome_Ctomentella_ID_contig25A17T155.1	unknown
Genome_Psomniferum_ID_LOC113305740	Genome_Psomniferum_ID_LOC113287740	unknown
Genome_Psomniferum_ID_LOC113279397	Genome_Psomniferum_ID_LOC113290120	unknown
Genome_Cchinensis_ID_KAF9589851.1	Genome_Cchinensis_ID_KAF9588984.1	unknown
Genome_Ecalifornica_ID_EscalH1.2G129100	Genome_Ecalifornica_ID_EscalH1.3G262700	unknown
Genome_Acoerulea_ID_Aqcoe1G333500	Genome_Acoerulea_ID_Aqcoe1G333600	unknown
Genome_Vitis_ID_VIT_212s0059g02020	Genome_Vitis_ID_VIT_212s0059g02010	unknown
Genome_Ecalifornica_ID_EscalH1.3G042100	Genome_Ecalifornica_ID_EscalH1.3G042200	unknown
Genome_Cchinensis_ID_KAF9589604.1	Genome_Cchinensis_ID_KAF9589698.1	unknown
Genome_Cchinensis_ID_KAF9589604.1	Genome_Cchinensis_ID_KAF9589605.1	unknown
Genome_Cchinensis_ID_KAF9589698.1	Genome_Cchinensis_ID_KAF9589605.1	unknown
Genome_Psomniferum_ID_LOC113287734	Genome_Psomniferum_ID_LOC113305799	unknown
Genome_Psomniferum_ID_LOC113287734	Genome_Psomniferum_ID_LOC113305840	unknown
Genome_Psomniferum_ID_LOC113287734	Genome_Psomniferum_ID_LOC113305829	unknown
Genome_Psomniferum_ID_LOC113305799	Genome_Psomniferum_ID_LOC113305840	unknown
Genome_Psomniferum_ID_LOC113305799	Genome_Psomniferum_ID_LOC113305829	unknown
Genome_Psomniferum_ID_LOC113305840	Genome_Psomniferum_ID_LOC113305829	unknown
Genome_Epleiosperma_ID_evm.model.CTG_127.448	Genome_Epleiosperma_ID_evm.model.CTG_127.447	unknown
